Transaction_Amount,Transaction_Type,Account_Balance,Device_Type,Location,Merchant_Category,IP_Address_Flag,Previous_Fraudulent_Activity,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Failed_Transaction_Count_7d,Card_Type,Card_Age,Transaction_Distance,Authentication_Method,Risk_Score,Is_Weekend,Fraud_Label,GPS_Location,Transaction_Hour,Transaction_Day,Transaction_Month,Amount_Balance_Ratio,High_Amount_Flag,High_Velocity_Flag,Geo_Anomaly_Flag,Risk_Amount_Interaction
136.08,0,20440.36,3,0,3,0.0,0.0,6.0,21.64,3.0,1,195.0,3061.27,2,0.8306,1.0,0,70416,3,1,2,0.00665709130899314,0,0,0,113.02804800000001
17612.100000000002,0,66818.23,1,2,1,0.0,0.0,9.0,20.3,2.0,2,90.0,2329.62,2,0.1232,0.0,0,54540,2,1,2,0.26357831420685335,1,0,0,2169.8107200000004
13.39,3,69055.56,1,0,5,0.0,0.0,1.0,112.51,3.0,2,62.0,3804.24,2,0.8293,0.0,0,25636,22,1,1,0.00019389903001249993,0,0,0,11.104327000000001
17.04,3,10406.56,0,2,4,0.0,0.0,14.0,250.22,0.0,0,162.0,4654.28,1,0.6047,0.0,0,24212,3,1,2,0.001637271368120866,0,1,1,10.304088
176.81,1,47272.76,2,0,1,0.0,0.0,14.0,220.54,1.0,0,21.0,95.76,2,0.6348,0.0,0,65404,17,1,1,0.0037401298310098456,0,1,0,112.238988
186.07,3,15592.19,1,3,1,0.0,0.0,3.0,320.73,2.0,1,162.0,2023.24,3,0.7541,0.0,0,48166,8,1,1,0.01193277321702615,0,0,0,140.315387
306.7,3,96695.57,3,1,1,0.0,1.0,1.0,41.27,4.0,2,35.0,2808.33,1,0.6426,0.0,1,22453,22,1,1,0.0031717774477419414,1,0,0,197.08541999999997
56.4,2,36210.33,2,4,5,0.0,0.0,10.0,181.22,2.0,1,74.0,2271.97,0,0.8391,0.0,0,40473,2,1,1,0.0015575235706614475,0,0,0,47.325239999999994
522.56,1,30889.11,2,4,2,0.0,0.0,7.0,139.82,1.0,0,184.0,92.54,1,0.6603,1.0,0,52041,14,1,1,0.016916741312996295,1,0,0,345.046368
89.13,2,67962.13,2,4,5,0.0,0.0,13.0,69.13,3.0,1,105.0,1639.07,0,0.5345,0.0,0,37255,20,1,1,0.0013114463680527955,0,0,0,47.639984999999996
2.07,1,46801.09,0,2,3,0.0,1.0,7.0,181.96,1.0,0,190.0,1159.69,2,0.6327,0.0,0,37407,9,1,1,4.4228794055991943e-05,0,0,0,1.3096889999999999
47.49,0,78210.1,3,0,2,0.0,1.0,9.0,161.54,2.0,2,194.0,847.66,2,0.9701,0.0,1,31478,11,1,1,0.000607202813922832,0,0,0,46.070049
3.4,2,78028.31,0,3,3,0.0,0.0,11.0,57.02,4.0,0,96.0,1420.54,3,0.9831,1.0,1,62225,19,1,1,4.357337005799487e-05,0,0,0,3.3425399999999996
51.14,1,80196.52,1,3,3,0.0,1.0,1.0,221.38,1.0,3,207.0,399.69,2,0.4758,1.0,0,73481,14,1,1,0.0006376755789954602,0,0,0,24.332412
21.96,1,3843.87,2,2,0,0.0,0.0,7.0,466.57,4.0,1,129.0,852.12,0,0.8236,0.0,1,4791,3,1,2,0.005711506500869991,0,0,0,18.086256000000002
50.7,2,11677.03,4,1,2,0.0,1.0,1.0,320.2,4.0,3,8.0,4678.08,2,0.1587,0.0,1,59012,5,1,1,0.004341485678663268,0,0,1,8.046090000000001
68.98,1,89706.96,0,1,0,0.0,0.0,10.0,487.41,3.0,1,14.0,2180.49,1,0.9032,1.0,1,32825,3,1,2,0.000768939567904565,0,0,0,62.302736
211.44,1,31372.07,3,1,5,0.0,0.0,9.0,70.58,0.0,0,171.0,1328.19,3,0.1631,0.0,0,4598,9,1,1,0.0067395380815457335,0,0,0,34.485864
38.78,2,86453.08,1,4,5,1.0,0.0,1.0,225.29,0.0,3,118.0,55.28,1,0.9238,0.0,1,25120,7,1,2,0.00044856182611624577,0,0,0,35.824964
59.05,0,15145.88,0,1,5,0.0,0.0,4.0,281.82,1.0,2,22.0,1583.59,1,0.4136,0.0,0,14617,23,1,1,0.0038984926268644106,0,0,0,24.42308
118.49,2,8508.94,1,3,0,0.0,0.0,12.0,422.19,3.0,2,89.0,705.9,0,0.9516,1.0,1,65666,5,1,2,0.013923717441016033,0,0,0,112.755084
4.75,2,79236.92,3,4,3,0.0,1.0,7.0,479.84,2.0,1,103.0,3445.99,1,0.4543,1.0,0,4538,23,1,1,5.9946046034524884e-05,0,0,0,2.157925
65.52,0,11127.22,0,2,1,0.0,0.0,9.0,487.92,0.0,2,10.0,1288.31,2,0.0233,0.0,0,47570,21,1,1,0.005887734067083505,0,0,0,1.526616
213.67,3,79399.88,0,2,4,0.0,0.0,1.0,191.25,0.0,0,162.0,3067.48,0,0.0809,0.0,0,60628,6,1,1,0.002691028109512136,0,0,0,17.285902999999998
158.47,0,91519.1,3,4,4,1.0,0.0,5.0,224.3,3.0,1,82.0,1321.54,3,0.8541,0.0,1,4151,1,1,2,0.0017315321989377196,0,0,0,135.34922699999998
114.35,0,74778.88,1,3,5,0.0,0.0,10.0,484.21,0.0,1,183.0,2398.69,0,0.6697,0.0,0,69450,5,1,2,0.0015291546335725597,0,0,0,76.58019499999999
304.48,3,1590.3,1,4,3,0.0,0.0,13.0,376.77,2.0,3,220.0,2104.6,1,0.1739,0.0,0,61790,5,1,1,0.19134041349839756,1,0,0,52.949072
358.75,0,90601.45,3,3,3,0.0,0.0,4.0,87.86,4.0,0,21.0,2334.48,2,0.7601,0.0,1,65337,8,1,2,0.003959605948845754,1,0,0,272.685875
23.16,3,68940.26,1,0,3,0.0,0.0,13.0,358.37,1.0,2,183.0,1908.78,3,0.9091,0.0,1,44420,6,1,1,0.0003359381595288511,0,0,0,21.054756
9.51,3,86998.0,2,3,0,0.0,0.0,2.0,469.02,4.0,1,201.0,1389.05,0,0.2016,0.0,1,5953,3,1,2,0.00010931160128277337,0,0,0,1.917216
4.34,1,47399.53,0,1,5,0.0,0.0,13.0,130.57,4.0,1,92.0,793.08,2,0.4617,0.0,1,41282,0,1,1,9.156015766068438e-05,0,0,0,2.003778
9.94,2,22811.25,3,1,5,0.0,0.0,3.0,474.05,4.0,0,188.0,3132.89,1,0.9298,0.0,1,24869,4,1,2,0.0004357308025293428,0,0,0,9.242211999999999
42.87,1,61365.24,1,1,2,0.0,0.0,6.0,52.51,0.0,2,147.0,2358.73,1,0.8763,1.0,1,26758,7,1,1,0.0006985925811977399,0,0,0,37.566981
36.11,3,5283.47,3,4,4,0.0,0.0,9.0,297.57,4.0,2,28.0,2814.16,3,0.2903,0.0,1,43539,12,1,1,0.006833230200947304,0,0,0,10.482733
219.23,3,53919.08,0,2,4,0.0,0.0,1.0,177.31,0.0,3,32.0,1488.87,3,0.4663,1.0,0,67208,16,1,1,0.004065832246539693,0,0,0,102.22694899999999
43.53,3,52580.22,4,0,2,0.0,0.0,2.0,300.66,3.0,0,134.0,4518.98,1,0.2096,0.0,0,32629,4,1,1,0.0008278621150289019,0,0,1,9.123888
58.63,2,89253.06,1,4,2,0.0,0.0,2.0,477.69,2.0,1,189.0,420.43,2,0.7869,0.0,0,2356,20,1,1,0.0006568888855027996,0,0,0,46.135947
90.72,1,58512.85,2,1,1,0.0,0.0,10.0,395.58,1.0,0,172.0,2808.46,2,0.4025,1.0,0,66626,21,1,1,0.001550402169742719,0,0,0,36.5148
235.69,0,13207.09,3,0,1,0.0,0.0,2.0,213.0,4.0,1,177.0,133.77,0,0.8055,1.0,1,31661,4,1,1,0.017844366596532883,0,0,0,189.848295
50.55,1,80008.62,1,1,1,0.0,0.0,6.0,216.31,4.0,0,118.0,3032.83,3,0.5737,1.0,1,64718,14,1,1,0.0006317990261671034,0,0,0,29.000535
15.67,3,49679.32,4,4,1,0.0,0.0,5.0,457.48,4.0,0,65.0,3658.24,3,0.9067,1.0,1,51435,10,1,1,0.00031541664787988484,0,0,0,14.207989
278.99,1,80082.69,4,3,3,0.0,0.0,4.0,105.1,0.0,3,218.0,3819.96,1,0.2119,0.0,0,61649,8,1,2,0.003483730582344545,1,0,0,59.117981
9.78,0,20245.21,0,0,4,0.0,0.0,8.0,201.79,4.0,3,156.0,3777.0,3,0.8634,1.0,1,25897,7,1,1,0.0004830533714705122,0,0,0,8.444052
35.08,2,73209.77,4,2,3,0.0,0.0,7.0,223.9,1.0,3,25.0,1447.53,1,0.9276,1.0,1,64434,20,1,1,0.0004791644726588724,0,0,0,32.540208
90.44,2,94721.03,2,4,4,1.0,0.0,1.0,13.45,1.0,0,122.0,3983.57,2,0.3714,0.0,0,63992,11,1,1,0.0009547937264435739,0,0,0,33.589416
48.03,1,64769.27,1,1,0,0.0,0.0,5.0,495.11,1.0,2,12.0,417.64,3,0.1824,0.0,0,39045,8,1,2,0.000741543921308341,0,0,0,8.760672000000001
37.21,3,74349.79,0,4,2,1.0,0.0,11.0,304.94,4.0,1,20.0,4673.81,0,0.4656,0.0,1,71814,18,1,1,0.0005004654288138701,0,0,1,17.324976
189.99,0,25578.69,0,1,4,0.0,1.0,14.0,198.97,1.0,1,127.0,1585.81,0,0.9149,0.0,1,73166,2,1,2,0.007427376954138225,0,1,0,173.821851
129.56,1,25996.99,4,0,2,0.0,0.0,2.0,351.93,1.0,3,232.0,4823.26,3,0.8648,0.0,1,33019,10,1,1,0.004983462183037996,0,0,1,112.04348800000001
21.82,1,33889.72,2,2,4,1.0,0.0,11.0,285.41,4.0,1,216.0,2625.64,1,0.1289,1.0,1,59691,3,1,1,0.00064383406431023,0,0,0,2.812598
26.77,3,7598.37,3,4,4,0.0,0.0,7.0,440.13,3.0,0,143.0,4700.01,1,0.3349,0.0,0,7344,2,1,2,0.0035226604310620484,0,0,1,8.965273
109.33,3,15079.36,2,2,2,0.0,0.0,2.0,474.14,0.0,3,229.0,930.02,3,0.6983,0.0,0,21286,18,1,1,0.007249826927208634,0,0,0,76.345139
95.86,0,71988.06,3,0,2,0.0,0.0,2.0,164.31,2.0,3,134.0,4420.57,3,0.9051,0.0,1,69738,23,1,1,0.0013315912167765492,0,0,0,86.762886
18.83,3,93848.24,3,0,1,0.0,0.0,6.0,39.47,0.0,0,81.0,2702.15,0,0.1326,1.0,0,13057,18,1,1,0.00020064094285686274,0,0,0,2.4968579999999996
0.08,1,34927.99,4,1,1,0.0,0.0,5.0,165.36,4.0,3,104.0,2953.28,3,0.5274,0.0,1,26218,23,1,1,2.2903611011941657e-06,0,0,0,0.042192
129.61,0,7735.2,3,1,5,0.0,0.0,7.0,165.44,3.0,0,193.0,3099.78,3,0.7579,1.0,0,51083,0,1,1,0.01675370336857889,0,0,0,98.23141900000002
39.97,3,17480.45,1,0,1,0.0,0.0,5.0,77.07,0.0,2,197.0,2836.65,3,0.7435,0.0,0,8316,11,1,1,0.002286423609025567,0,0,0,29.717695000000003
24.57,0,4613.79,1,1,2,0.0,0.0,1.0,349.21,3.0,1,95.0,3527.09,0,0.6817,1.0,0,33196,0,1,2,0.005324185932620986,0,0,0,16.749368999999998
49.36,2,61228.97,3,0,3,0.0,0.0,13.0,176.28,0.0,3,48.0,2385.98,0,0.8598,0.0,1,63937,16,1,1,0.000806141175636702,0,0,0,42.439728
0.3,0,10033.24,2,2,4,0.0,0.0,2.0,197.82,2.0,2,194.0,1631.0,1,0.8722,1.0,1,50771,16,1,1,2.9897630513123068e-05,0,0,0,0.26166
18.9,1,39739.69,0,3,5,0.0,0.0,2.0,294.51,1.0,3,87.0,4204.86,2,0.665,0.0,0,14701,23,1,1,0.0004755830862524027,0,0,0,12.5685
44.9,3,33343.16,3,4,4,0.0,0.0,6.0,288.85,4.0,1,120.0,2999.15,0,0.2122,0.0,1,1018,0,1,2,0.001346562636455679,0,0,0,9.52778
2.88,0,92495.45,4,3,4,0.0,0.0,14.0,461.71,4.0,2,40.0,4987.41,2,0.579,0.0,1,49389,10,1,1,3.1136330096992913e-05,0,1,1,1.66752
1.27,3,70060.98,0,0,1,0.0,0.0,3.0,201.99,4.0,1,100.0,1149.29,2,0.6908,0.0,1,52339,21,1,1,1.812680714989785e-05,0,0,0,0.877316
29.95,0,75124.91,3,1,0,0.0,0.0,2.0,118.9,0.0,1,207.0,3926.72,0,0.1779,0.0,0,62986,9,1,2,0.0003986640561159259,0,0,0,5.328105
190.62,0,86465.56,2,2,4,0.0,1.0,7.0,391.52,0.0,1,176.0,4640.41,2,0.9155,0.0,1,32464,0,1,1,0.0022045516787067743,0,0,1,174.51261
55.92,3,42930.13,3,2,1,0.0,0.0,13.0,328.25,4.0,2,185.0,657.86,2,0.4708,0.0,1,69830,11,1,1,0.0013025513188215639,0,0,0,26.327136
37.76,2,83788.59,2,0,3,0.0,0.0,6.0,395.91,4.0,3,83.0,4404.16,0,0.2255,1.0,1,21970,17,1,1,0.00045065264073973867,0,0,0,8.51488
317.48,2,37382.75,2,0,1,0.0,0.0,1.0,197.62,2.0,0,127.0,2401.65,0,0.5883,0.0,0,52590,11,1,1,0.008492459959206874,1,0,0,186.77348400000002
62.51,1,50216.88,3,0,4,0.0,0.0,6.0,282.5,2.0,3,1.0,4641.34,0,0.2781,0.0,0,68003,8,1,1,0.0012447757651258874,0,0,1,17.384031
196.27,1,16117.31,0,1,5,0.0,0.0,12.0,229.7,3.0,3,190.0,2057.7,0,0.9838,0.0,1,15756,6,1,2,0.01217683491631567,0,0,0,193.090426
8.01,2,85914.75,0,2,0,0.0,0.0,13.0,146.51,1.0,0,239.0,2127.15,0,0.3148,0.0,0,16536,9,1,1,9.323086861256522e-05,0,0,0,2.521548
9.22,0,5796.72,4,3,5,0.0,0.0,7.0,262.68,1.0,2,80.0,3202.19,1,0.1946,1.0,0,32285,16,1,1,0.0015902803170901665,0,0,0,1.7942120000000001
25.94,0,14363.16,3,1,2,0.0,0.0,1.0,272.53,1.0,1,67.0,1374.14,2,0.261,0.0,0,33837,16,1,1,0.0018058835323471753,0,0,0,6.770340000000001
203.78,0,28449.66,0,4,5,0.0,0.0,14.0,446.3,3.0,3,158.0,2289.17,3,0.8524,0.0,1,31114,21,1,1,0.007162575490340118,0,1,0,173.70207200000002
249.32,2,63968.6,4,0,1,0.0,0.0,11.0,69.9,3.0,3,133.0,212.32,2,0.7282,0.0,0,2708,5,1,1,0.0038974763012430903,1,0,0,181.554824
67.21,3,81601.84,3,4,3,0.0,0.0,2.0,167.6,0.0,2,184.0,2762.98,0,0.1962,0.0,0,33528,3,1,2,0.0008236232954637363,0,0,0,13.186601999999999
88.0,3,95626.01,1,1,0,1.0,0.0,5.0,77.99,1.0,0,113.0,4762.38,2,0.1054,0.0,0,22705,7,1,1,0.0009202420947805437,0,0,1,9.2752
8.06,2,99716.03,2,1,1,1.0,0.0,9.0,326.93,3.0,1,159.0,1353.29,0,0.9713,0.0,1,17423,19,1,1,8.082872103190399e-05,0,0,0,7.828678000000001
8.22,3,22978.09,3,4,3,0.0,0.0,5.0,90.43,4.0,3,25.0,497.52,1,0.3913,1.0,1,4830,9,1,1,0.0003577165153189269,0,0,0,3.216486
226.22,3,30397.13,0,0,1,0.0,0.0,2.0,368.12,1.0,2,179.0,3559.79,1,0.9691,0.0,1,52297,3,1,1,0.007441905143507182,0,0,0,219.22980199999998
223.57,3,39085.59,2,0,4,0.0,0.0,3.0,262.65,4.0,0,57.0,4114.29,0,0.0908,0.0,1,38887,6,1,1,0.005719864536660783,0,0,0,20.300156
65.46,2,65531.33,0,1,0,0.0,0.0,4.0,456.81,2.0,1,125.0,3403.59,0,0.2544,0.0,0,28863,1,1,2,0.0009988962699784974,0,0,0,16.653024
58.14,1,88187.17,4,4,1,0.0,0.0,4.0,54.7,3.0,2,102.0,2447.24,0,0.3163,0.0,0,4722,21,1,1,0.0006592720996478327,0,0,0,18.389682
159.2,2,78839.19,0,2,5,0.0,0.0,11.0,217.03,4.0,0,195.0,935.02,2,0.3833,1.0,1,13468,8,1,2,0.0020192746871868267,0,0,0,61.021359999999994
5.79,3,36067.93,2,3,2,0.0,0.0,14.0,382.75,0.0,2,30.0,3065.8,3,0.703,1.0,0,18107,9,1,1,0.00016052597069000937,0,1,0,4.07037
126.91,3,6186.91,4,2,0,0.0,0.0,3.0,184.13,1.0,1,158.0,1319.56,0,0.8863,1.0,1,25270,0,1,1,0.020509348067441188,0,0,0,112.48033299999999
94.5,3,79262.91,2,2,3,0.0,1.0,1.0,170.51,4.0,2,228.0,2300.8,2,0.3094,0.0,1,49008,23,1,1,0.001192219763067454,0,0,0,29.238300000000002
8.79,3,33304.14,1,2,5,0.0,0.0,3.0,103.27,1.0,3,239.0,3040.14,0,0.1658,1.0,0,58354,6,1,2,0.0002639232262647747,0,0,0,1.457382
319.51,0,615.36,2,0,0,0.0,0.0,8.0,485.54,1.0,0,196.0,2365.33,0,0.8707,0.0,1,17306,20,1,1,0.5183821143487571,1,0,0,278.197357
79.3,3,21290.28,0,3,3,0.0,0.0,6.0,470.35,2.0,2,228.0,4958.93,3,0.5898,1.0,0,20234,16,1,1,0.0037245294787349565,0,0,1,46.771139999999995
113.29,0,95937.23,4,1,5,0.0,0.0,6.0,253.66,0.0,1,87.0,3482.49,3,0.0564,0.0,0,55577,13,1,1,0.0011808639788330473,0,0,0,6.389556
82.4,3,82557.49,1,4,4,0.0,0.0,8.0,36.32,1.0,2,158.0,1873.5,1,0.9326,0.0,1,34798,7,1,1,0.0009980802701212196,0,0,0,76.84624000000001
204.91,0,72561.7,2,2,3,0.0,0.0,7.0,201.94,1.0,1,70.0,335.77,1,0.8366,1.0,0,40253,7,1,2,0.002823902638683511,0,0,0,171.427706
177.91,2,25612.55,0,4,4,0.0,0.0,4.0,345.99,2.0,0,16.0,959.41,2,0.9358,0.0,1,6881,14,1,1,0.006945932914414441,0,0,0,166.48817799999998
156.73,1,32312.08,1,3,2,0.0,0.0,2.0,100.07,1.0,3,189.0,3576.59,1,0.3432,0.0,0,57038,23,1,1,0.0048503578117592,0,0,0,53.789736
3.4,3,99491.1,0,4,3,0.0,0.0,14.0,349.8,2.0,2,82.0,4899.42,3,0.9577,0.0,1,8492,12,1,1,3.4173567549584335e-05,0,1,1,3.25618
204.07,2,35985.75,1,2,1,0.0,1.0,8.0,83.32,2.0,1,191.0,1012.65,2,0.8461,0.0,0,1656,0,1,2,0.005670698243103364,0,0,0,172.663627
180.43,3,32267.97,2,4,0,0.0,1.0,7.0,99.87,1.0,1,201.0,1733.66,2,0.9461,0.0,1,55767,9,1,2,0.005591439701979952,0,0,0,170.704823
67.89,0,66095.76,4,4,2,0.0,0.0,9.0,374.16,4.0,2,109.0,4393.32,2,0.2015,1.0,1,11307,8,1,1,0.001027130528031934,0,0,0,13.679835
11.01,2,73901.15,2,0,3,0.0,0.0,4.0,448.1,1.0,3,91.0,2620.57,0,0.7789,0.0,0,3206,9,1,1,0.00014898078066740954,0,0,0,8.575689
81.82,2,42757.56,1,3,1,0.0,0.0,1.0,357.42,2.0,2,190.0,1301.64,1,0.9095,0.0,1,2782,18,1,1,0.0019135349740496406,0,0,0,74.41529
38.38,1,59073.42,0,3,4,0.0,0.0,14.0,380.6,0.0,0,217.0,1257.23,3,0.6945,1.0,0,39298,7,1,1,0.000649688985520298,0,1,0,26.65491
105.89,0,30083.09,3,4,2,0.0,0.0,11.0,346.82,0.0,0,227.0,3473.66,1,0.837,0.0,0,62099,13,1,1,0.003519800665401546,0,0,0,88.62993
135.48,0,94478.63,3,1,2,0.0,0.0,4.0,475.7,1.0,1,236.0,2762.5,1,0.8674,0.0,1,12849,13,1,1,0.0014339598916718872,0,0,0,117.51535199999998
46.33,0,23895.75,1,4,4,0.0,1.0,11.0,372.74,4.0,2,97.0,2833.09,1,0.3957,0.0,1,49138,8,1,1,0.001938757362402837,0,0,0,18.332781
19.82,3,44806.93,3,0,4,0.0,0.0,11.0,26.19,0.0,1,18.0,2588.64,1,0.196,0.0,0,26693,4,1,1,0.00044233241749842047,0,0,0,3.88472
11.21,3,21996.35,1,2,0,0.0,0.0,2.0,426.41,4.0,1,177.0,2508.73,1,0.2415,0.0,1,13650,8,1,1,0.0005096068390056075,0,0,0,2.707215
46.31,2,17017.04,2,4,1,0.0,0.0,6.0,276.73,4.0,1,177.0,4848.9,1,0.2824,0.0,1,61419,4,1,2,0.002721229941873447,0,0,1,13.077944
259.67,3,22952.79,0,3,5,0.0,0.0,4.0,296.3,0.0,1,48.0,1296.33,0,0.4538,0.0,0,41306,6,1,2,0.011312728747627298,1,0,0,117.838246
15.84,2,84439.09,0,1,2,0.0,0.0,3.0,453.46,0.0,3,75.0,1243.9,0,0.9628,0.0,1,69138,13,1,1,0.00018758862052373464,0,0,0,15.250752
113.13,1,34799.36,2,3,4,0.0,0.0,2.0,194.27,1.0,1,125.0,3811.09,0,0.9841,0.0,1,16185,2,1,1,0.003250828439705796,0,0,0,111.331233
9.08,1,43446.73,1,0,0,0.0,0.0,14.0,412.34,2.0,3,67.0,1537.31,3,0.3392,0.0,0,24018,2,1,1,0.00020898675258753448,0,1,0,3.079936
102.24,2,24082.07,0,2,3,0.0,0.0,10.0,25.16,2.0,2,221.0,3387.5,0,0.2173,1.0,0,30024,9,1,1,0.004245305934833059,0,0,0,22.216752
35.34,3,24295.56,2,1,3,0.0,0.0,6.0,423.01,2.0,3,116.0,90.99,0,0.4481,0.0,0,13538,20,1,1,0.0014545268959885679,0,0,0,15.835854000000001
40.98,3,69441.09,0,4,4,0.0,0.0,10.0,484.48,3.0,2,208.0,3879.16,3,0.4622,0.0,0,36567,4,1,2,0.0005901320078355937,0,0,0,18.940956
8.64,2,98167.86,0,1,2,0.0,1.0,4.0,141.02,0.0,0,220.0,415.0,3,0.0345,1.0,0,46688,0,1,2,8.801161590345452e-05,0,0,0,0.29808000000000007
184.07,3,95167.41,3,0,5,1.0,0.0,6.0,69.98,2.0,2,124.0,387.05,2,0.3898,1.0,0,37065,19,1,1,0.001934150208036469,0,0,0,71.750486
120.45,2,67753.1,4,4,5,0.0,0.0,5.0,379.15,4.0,3,213.0,4831.74,1,0.2372,0.0,1,52338,17,1,1,0.0017777521950701138,0,0,1,28.57074
72.4,3,50233.2,3,3,2,0.0,0.0,13.0,48.37,0.0,3,26.0,1102.34,2,0.1002,1.0,0,28219,3,1,1,0.0014412491887996627,0,0,0,7.25448
153.24,1,27615.06,0,0,2,0.0,0.0,9.0,211.02,4.0,3,186.0,841.35,1,0.8469,1.0,1,11732,2,1,2,0.005548945070368474,0,0,0,129.778956
21.06,3,99038.43,4,0,0,0.0,0.0,9.0,102.96,4.0,0,227.0,4132.95,3,0.7861,1.0,1,9793,11,1,1,0.0002126425808387629,0,0,0,16.555266
7.35,3,45412.02,2,1,5,1.0,0.0,7.0,336.49,2.0,3,230.0,2627.89,3,0.2203,0.0,0,21881,5,1,1,0.00016184785772890682,0,0,0,1.6192049999999998
5.98,1,56374.48,1,4,0,0.0,0.0,6.0,46.6,3.0,1,213.0,3891.81,1,0.1711,0.0,0,4777,10,1,1,0.0001060744848646965,0,0,0,1.0231780000000001
129.72,1,95923.74,3,4,1,0.0,1.0,10.0,417.42,4.0,2,206.0,3193.42,0,0.7244,1.0,1,14304,7,1,1,0.0013523101548151184,0,0,0,93.96916800000001
48.49,2,93365.86,2,2,4,0.0,0.0,4.0,430.25,0.0,0,30.0,3364.82,1,0.6737,0.0,0,2906,11,1,1,0.0005193491566493722,0,0,0,32.667713
21.53,1,61013.04,1,4,0,1.0,0.0,4.0,424.16,2.0,2,64.0,411.96,0,0.0897,1.0,0,49959,3,1,1,0.0003528696018162377,0,0,0,1.9312410000000002
289.89,0,12673.62,3,3,4,0.0,0.0,6.0,434.85,1.0,3,207.0,4688.61,3,0.6623,0.0,0,9123,5,1,1,0.022871691616790087,1,0,1,191.994147
250.84,2,18479.34,1,0,4,1.0,0.0,5.0,86.25,2.0,0,52.0,1055.68,1,0.9354,1.0,1,48928,20,1,1,0.013573343347579103,1,0,0,234.635736
35.23,1,4248.04,2,2,3,0.0,0.0,3.0,159.4,4.0,2,85.0,172.37,3,0.8354,0.0,1,32862,1,1,1,0.008291284619584659,0,0,0,29.431141999999998
33.02,1,55534.11,4,1,5,0.0,0.0,12.0,319.26,2.0,2,100.0,1413.49,3,0.4177,0.0,0,56585,4,1,1,0.0005945788168961941,0,0,0,13.792454000000001
68.86,0,62481.04,2,0,4,0.0,0.0,11.0,363.22,3.0,1,125.0,4338.35,1,0.6764,0.0,0,68310,21,1,1,0.0011020766927584311,0,0,0,46.576904
24.25,3,603.31,1,4,2,0.0,0.0,1.0,483.25,4.0,0,151.0,1959.06,3,0.0881,1.0,1,39197,4,1,2,0.040128410914927776,0,0,0,2.136425
152.1,1,6249.23,4,1,3,0.0,0.0,4.0,482.21,2.0,3,161.0,1543.98,0,0.4007,1.0,0,43856,4,1,2,0.024335104468155573,0,0,0,60.94647
373.96,2,90080.71,3,4,3,0.0,0.0,9.0,244.74,3.0,2,51.0,2861.62,1,0.9744,0.0,1,73323,3,1,2,0.0041513421536957945,1,0,0,364.386624
23.02,1,3432.03,0,4,1,0.0,0.0,10.0,69.4,2.0,2,46.0,2904.86,0,0.091,0.0,0,2358,0,1,1,0.006705446791901031,0,0,0,2.09482
56.1,1,38069.41,3,4,0,0.0,0.0,8.0,395.91,0.0,3,155.0,1656.24,2,0.1163,0.0,0,30025,8,1,1,0.0014735853908586748,0,0,0,6.524430000000001
206.65,1,12138.53,2,4,2,0.0,0.0,12.0,175.97,2.0,1,176.0,4736.87,1,0.2545,0.0,0,60138,15,1,1,0.017022899568599443,0,0,1,52.592425000000006
115.52,1,45373.66,4,2,0,0.0,0.0,11.0,204.02,2.0,1,143.0,3856.3,0,0.8514,0.0,1,52400,7,1,2,0.002545914393628514,0,0,0,98.353728
17.45,2,4407.92,1,2,2,0.0,0.0,10.0,303.3,1.0,0,232.0,2490.95,0,0.9134,1.0,1,42615,12,1,1,0.003957885377824955,0,0,0,15.93883
23.57,1,70959.8,0,1,4,0.0,0.0,13.0,12.33,4.0,2,147.0,4254.26,0,0.7566,0.0,1,5650,2,1,1,0.00033215521809224245,0,0,0,17.833062
183.28,3,12212.84,0,1,3,0.0,0.0,1.0,397.63,1.0,3,188.0,3749.47,3,0.3441,1.0,0,33330,2,1,2,0.015005927701689232,0,0,0,63.066648
12.91,1,17771.57,0,1,5,0.0,0.0,10.0,339.99,0.0,2,19.0,3635.05,1,0.9986,0.0,1,16008,1,1,2,0.0007264002898849181,0,0,0,12.891926000000002
80.11,3,70819.57,2,1,3,0.0,0.0,9.0,227.65,0.0,1,75.0,1707.14,2,0.0829,0.0,0,3128,1,1,2,0.0011311685291434395,0,0,0,6.641119
124.52,0,87192.6,0,3,5,1.0,1.0,2.0,412.86,2.0,3,127.0,4354.13,0,0.0398,1.0,0,56996,10,1,1,0.0014280864650616557,0,0,0,4.955896
193.04,3,9998.86,4,3,3,1.0,0.0,2.0,197.56,0.0,0,72.0,2835.8,0,0.1417,0.0,0,63899,8,1,1,0.019304270259783634,0,0,0,27.353768
13.31,1,47121.25,0,0,1,0.0,1.0,6.0,430.88,2.0,3,80.0,633.71,2,0.1895,0.0,0,54326,2,1,1,0.00028245680119264255,0,0,0,2.5222450000000003
6.4,1,34619.55,2,1,1,0.0,0.0,12.0,157.56,2.0,2,63.0,3988.91,1,0.8635,0.0,1,26139,6,1,2,0.00018486130347438153,0,0,0,5.526400000000001
45.35,2,87855.83,0,3,5,0.0,1.0,2.0,379.3,4.0,1,160.0,2497.5,3,0.1493,0.0,1,13614,2,1,1,0.0005161806998955005,0,0,0,6.770754999999999
121.24,1,21613.67,0,2,5,0.0,0.0,1.0,78.39,2.0,2,139.0,3021.75,0,0.2931,1.0,0,59787,9,1,1,0.0056091534129366774,0,0,0,35.535444
